irradiance,T_inlet,T_ambient,wind_speed,tilt_angle,efficiency
529.7256589643225,28.135472757161427,38.91226395918999,0.793901319357448,30.525241067417827,0.706
610.4629857953323,50.12759914444968,33.558224581892595,0.7257670619826468,21.504224592873754,0.453
906.6583652537122,40.60946745772307,38.85226565372723,2.1015638160154824,30.30410662798855,0.5881
379.70640394252376,68.84925789884379,23.894725677261594,6.998128500431948,51.310868788761006,0.0
662.8109945722504,83.8778254298348,15.471093974810131,1.0312206805879915,21.38162679096962,0.0843
733.1731119758382,40.39180374665487,35.828283158915724,5.75997442101957,36.221817292887465,0.5635
241.80537144799794,64.25047608844446,22.616607679954384,0.8093249569048258,50.30483739803737,0.0
746.7903667112945,36.88585796558441,33.49447888301964,4.985102829982603,27.67387375641894,0.5754
353.47171131856237,58.919815274296596,19.4725379693618,2.8485383929531585,42.11048185013487,0.0575
258.5464336867516,52.83594920130017,12.843037218233544,6.311311703726936,22.281578702440726,0.0
1053.9969835279999,83.32031977789222,44.74036284207172,1.8695235906029088,15.463972268407996,0.4266
1069.0688297671036,61.51163636178799,15.467052777570974,5.113614635119679,49.719211254642815,0.3762
927.557613304815,45.97038232520913,44.59473478872184,1.8854602766070796,14.948431170435342,0.5933
474.15239225603364,31.845747093276003,44.20479763982566,5.70928226489723,23.569069753979228,0.692
287.90490260574546,34.07480972409607,37.78363363678139,6.98942427648599,52.755471099872004,0.6828
815.8097238609412,38.519015797074104,33.079803672869915,1.0144143930140803,27.32346435393336,0.5755
596.1372443656412,40.05799968041788,30.223246758787965,6.932765508764028,58.65226747570806,0.5058
309.8344113603009,76.03696347046827,40.313554088224215,4.748602035314383,58.986716738692984,0.0
645.6592191001432,58.6733672969515,20.13038325668208,1.0168839269361918,23.413801022677834,0.3002
230.94966900369656,56.403454682461984,26.368842436970695,3.420334842877696,12.048911112494523,0.0
1018.3883618709039,31.886132312153048,31.678648927827567,1.2868823478807832,45.253164210268956,0.5947
432.9019834400152,76.6083816009661,24.39166665543219,5.602783110932556,32.54932513241719,0.0019
796.2700559185838,68.36885819250902,24.962025893159378,6.070945075343597,15.037642197978816,0.3109
480.53996848046984,29.060101714000094,21.559963362572955,0.8463721621823916,45.37614094890214,0.5271
668.0612190600298,67.47010583378612,29.748113583958762,4.049118821557155,11.55874545559606,0.3223
692.0392514089517,57.61229304055876,39.77010848052906,6.517000448207337,53.50983452461211,0.4753
366.36900997297437,29.903520744806695,17.05349323022095,7.489304332407972,16.932626455665186,0.4179
1072.6261649881026,52.498038491719385,42.70515635637045,4.10814293393416,16.36559393733625,0.5285
897.6195410250031,54.08177722780282,34.11806788118804,7.602233788891256,18.783614898429228,0.4927
1045.54904740777,34.94647240979654,38.81456244380105,4.2855117636482385,58.01331792460333,0.6054
1005.3446153848839,81.74188882001694,29.466674242050406,3.1535239567992637,44.6584680126923,0.3179
738.1099809299766,75.99852228883972,37.28308454984222,6.785625028423164,50.06857677318184,0.3486
1029.6868115208051,65.1413402397465,10.567013906881352,3.9438616836647125,29.88174928663765,0.3548
279.64325184672754,52.73773366003643,38.643314867283735,3.7752200845161843,26.815636375247777,0.3419
376.38457617723066,49.70593249507051,11.404860067987828,3.9224999152786264,21.724200339158497,0.1156
240.70456001948426,64.05840802905725,41.146968172700184,6.774280014957963,34.03240141562045,0.1232
492.7972976869379,57.725912164414325,44.71869615335252,6.655532333504417,37.591436676708426,0.456
549.8095607205338,28.736386352913136,20.292361176187224,3.2281599395216896,41.58874218263777,0.5073
444.2141285965063,55.7501589262199,17.36114947000278,2.6663988789642,22.855925199934724,0.1849
945.8637582367364,73.38421703397037,36.78771773503142,3.935424192313034,57.432704045149535,0.3907
521.0779940242303,52.55439265581748,18.855921932208865,4.582180077896872,18.487924910356792,0.281
452.84105871864267,28.117394653256106,40.29468341102712,1.9066976850239756,58.28265873832061,0.716
688.4264748424237,72.17669196304199,13.599490725511686,6.351640677724725,10.74280612537519,0.1662
326.8318024772864,37.08182692815846,14.40843187327754,3.891862125859383,34.05628459084228,0.2614
921.9772826786357,40.51725009328233,44.27030442852155,2.6723643873596767,26.668391905828138,0.6059
267.09557931179376,34.882381205937754,33.58436143945016,0.8545679437119249,32.456170696512544,0.5616
1088.1982429404657,44.81290389228985,39.64105285501335,1.9107612832288554,38.533228949039454,0.5806
895.0202923669917,70.4050903413181,21.351528207303133,7.59424937404787,31.779457900635453,0.3399
378.8441133807552,56.16315157023624,33.676931233221154,2.4407974945562128,30.74234251507975,0.3061
204.96990541124217,37.29287644904275,30.7984639558009,1.3508743149362825,46.63617077066533,0.4267
933.9152856093507,77.66980468912246,31.110254204303146,3.6853823332399456,44.29381375432323,0.339
836.1716094628554,77.77491129709175,33.88863608382026,2.4567019468819895,51.663564101792396,0.3331
856.1064512368886,77.23470550276042,30.13757105951845,0.28127400216955323,22.49794906197478,0.3236
894.1433120173511,39.32777268289236,25.01718292559331,2.585161738235338,40.47642548770318,0.4998
266.64018656068134,52.07436065085929,19.65729430331914,4.352868991515749,39.259739269642694,0.0009
522.6191556898453,84.0993793684525,36.90034658196207,4.413698976159735,28.486890543634438,0.1471
304.2821535726167,71.32074857859942,17.919535050111516,2.8524713694151096,34.30287709513405,0.0
976.7930832880342,26.63004527353359,34.232400715404495,3.578422050020805,25.689107165286437,0.6175
760.9683141448021,28.912275475629524,18.166648792726434,7.724143345878131,17.09221988084926,0.5149
497.80822236738425,52.835882608739965,31.886555948405885,3.018787817842493,20.69006053313664,0.3825
257.2025152574213,79.55321235169362,36.147739349516016,2.065814506079864,15.275682320060055,0.0
479.88408954409596,57.32210787716285,17.654986111728874,1.947736352534081,44.15347875950621,0.1866
492.66498982407234,54.868750482057415,12.09801553014579,3.6621169016330732,43.03636965545758,0.1532
856.6455605042577,31.328421997397836,14.584081004796094,6.0761611897355525,57.53031857899364,0.4969
773.8017242196918,64.40680628345764,31.20989385448589,1.6479054735077856,46.48392068236206,0.3751
998.4914683186939,74.32618963601354,39.73062421790074,5.6743690171261445,12.602291937806573,0.4238
624.9934326457544,47.825200450453735,11.574888743239853,0.16919858679533029,54.21225869644771,0.312
307.63482134447156,71.53671105551965,35.69529406645762,3.351463823871568,53.13375814728629,0.0317
841.9203085006955,82.8685992340487,21.946152608251822,6.206920521622295,32.166016038634936,0.2341
884.7065437552077,37.22598754766135,26.748492947183287,2.7098636461954513,39.29315252639608,0.5518
705.1494778125466,56.39977787168448,42.51008424459479,4.509896811563196,58.803916623625945,0.5044
893.8704619591049,42.22827748507453,21.619002665754593,1.6398338626072864,36.615218192408314,0.4685
644.4160367279517,72.57126514203037,26.286792687882013,5.935963129009378,55.266091418804486,0.2635
670.4595464437946,59.65560195286945,10.47888451662384,0.41823282615007695,14.151937890509322,0.2335
584.7869165226946,63.074945053018226,12.855955200169342,6.820341159004003,19.55259343543414,0.1579
222.87721406968566,72.87484957695364,19.05070568971744,1.5855710913733452,32.03774717206589,0.0
297.102284293974,48.75822835974729,10.974828428737604,6.995184253666646,39.23784041686524,0.0
228.28626711806083,79.90540410442259,32.098136411688785,2.8202339304041386,50.81139259314001,0.0
772.7693701374023,56.9817320347684,24.923942488056788,5.781468595795893,59.41310575715934,0.3803
482.920382968694,34.47728937012088,29.18508209548077,2.5538023822895077,29.442574823705822,0.5344
657.7136220482325,66.75394709012815,16.112651506371535,7.24729336987718,12.370781807004246,0.2202
1016.8098265334837,72.59568102629527,20.357621030281564,1.0130970041469949,50.05857516476624,0.353
424.36300623398745,44.0057006240516,33.23385661984538,1.4281583141807896,40.21903595414041,0.4724
569.3446307320668,76.43075541992518,43.785595327063994,3.9442410012704183,19.927142943410082,0.3095
879.9960246887438,79.36859528594599,11.764587076077323,0.655507512305169,34.741422831071006,0.2304
405.9183489424602,41.614269242668534,41.16345122993431,1.5678414776140954,47.11551227668622,0.5812
269.2819188459137,84.01128836291332,30.190842045892296,7.550131057696115,48.520589353432186,0.0
460.77630762239124,33.442691682925506,29.73718483644683,7.811917289183097,34.9809205999381,0.5474
345.099158528604,37.1209401041494,27.50974873227161,3.0100746346433755,25.260726506442957,0.4585
1036.7278871083158,36.053490354281564,12.42879300664642,7.386288168111485,58.687129101924675,0.4769
927.3083416079753,78.63938260047223,13.145689810765624,4.358597405387454,43.168130547824646,0.2422
770.0633808593811,64.2575531394977,31.031920198068015,2.1579397269901364,30.411875967314934,0.3736
984.3145311689459,34.12625699333637,21.93355000024454,5.619189768644789,24.023161210232622,0.5456
923.304869209203,51.41940510210094,42.104382330218826,5.271214452598858,46.55514915017811,0.532
367.91305299743226,61.917881504188124,24.23066880758153,7.913002552869867,22.109172279688387,0.0775
1003.30309864098,30.007845099362996,15.014851054592437,2.1203782992742664,18.58549944868441,0.5423
685.4080177240857,77.94498210444033,35.01515917257126,5.376476021293883,36.491694448103516,0.294
926.6961396476563,73.21621212649211,20.267369750435343,0.41619004023557515,24.49936963220709,0.2807
1006.4821699311439,55.31240641459829,28.39146075745626,0.9091683095737553,41.44525724618075,0.452
486.2031274746775,83.02759691555022,34.42414749268095,0.031346999608746096,15.896933743711674,0.0768
299.0467320749091,50.06565875650598,41.50924389207246,7.995685448477385,42.74705522836608,0.4382
405.1416462877475,84.04661914218987,37.72669181805867,6.418189577179822,24.16482639988511,0.0
584.3970097636306,65.07519992821761,33.67263737554534,6.293784117868326,10.012146721725637,0.3244
936.2132893302438,63.08027639523649,33.787161383830025,4.077808602305438,16.34680288370882,0.4228
974.6575249307091,34.9572937177471,43.10736254112303,2.4005366632435194,56.6807688917547,0.6323
206.25691747807164,77.91566549827864,20.35384341237876,1.2101142757014074,53.367731955767894,0.0
659.6725723198092,50.649381275236905,10.038923296866558,2.2773979107717093,21.680451601811843,0.2885
575.6699028339011,34.734004346948765,19.518409578936954,3.007769775433113,48.91859522727456,0.4554
399.8970294236572,25.75645119854554,17.626198286936038,6.050480775842352,40.42857965869871,0.5084
307.87883060031453,58.585341018302955,33.164210478989936,4.317294311225219,58.545235572493475,0.2011
503.8536542632652,56.64397732736058,32.17990599179352,0.6198690124438615,28.680282976702955,0.3609
1048.6187335212671,68.16121734214951,30.771148394665335,0.14423207167129792,44.073030625858564,0.4111
490.8826388186797,78.41548318106813,10.56852051233088,0.8186574362725052,13.17678612119593,0.0
666.9115595690295,29.76439507858177,35.50723190577266,3.2839897095790347,29.8123673408203,0.6141
832.7170630056601,68.88978942042175,21.323564436992203,7.465543336392146,58.190883059409025,0.2925
527.2666421413646,36.244716645854936,33.27695961523209,5.099219849673773,36.949043722506026,0.5617
1074.6038744488646,76.49062318942984,29.480244997575365,6.414607199004121,24.39397516674223,0.4022
1066.2025654479003,74.14381083169937,21.99558238997675,3.7309967560363884,16.013548156430343,0.3473
426.60406624282774,57.44762529913266,14.71016934864377,2.8933286655603423,45.17641700907652,0.0953
647.5236553031468,67.61456791739869,13.304661418116833,0.8672029817329818,42.24280217148634,0.1604
470.7904788350927,43.861006791024906,39.103141658927825,7.00746417748964,28.69693568018873,0.552
456.35644493972086,53.27007393596888,42.14391397285453,6.265280232223223,57.547067593291715,0.4819
233.1982526190795,74.2982138626283,32.74258163675049,1.344944780781801,11.110140649392516,0.0
748.6079005819072,52.55591183039283,13.620194020116918,4.098084511010084,25.186192581591293,0.327
652.4111209059754,46.46789591952651,24.070952591088425,3.898998463369959,56.05347431497907,0.413
246.33087612499043,54.65274683501799,35.5128720036805,5.000732421492229,26.04677191597202,0.1926
450.7818178129503,74.6949551462331,37.29373094035238,7.56949515193009,22.61264169275852,0.1832
1017.4392973699884,45.11248284225236,14.1376517801881,4.638171534099837,36.71102049656237,0.4277
415.6057016002752,35.42569558814463,10.001075159588385,4.321738134228949,51.1900874960269,0.2753
330.40538488210075,67.72084121984685,34.92479660582117,0.40258346347731155,15.157338043918053,0.097
640.5074842498068,74.55869276248491,22.4808661595172,0.5032598081441915,57.15103548228681,0.1845
1087.0854086995405,31.038248711412,18.906846606639107,1.498774330614311,49.7536440590582,0.529
417.84974436035037,39.39244676535668,10.45141144263339,0.25976617353398623,19.062512777577595,0.2552
804.9219926652906,33.51831938565964,28.91047923665249,5.946823164560099,45.60039805990813,0.5632
885.4576537958458,45.87648469493,39.79027573990936,5.786642431951705,29.247936131877857,0.5531
413.8737895931597,52.021058734324754,43.517107619540575,1.0884498754531435,30.114733903815935,0.4915
855.3947137506736,69.92958021779839,29.80107327146512,6.688631206362247,49.16450462194332,0.3477
531.0048194473279,64.06885509290045,28.006146470896297,1.2382882787688958,58.13924039903661,0.2575
769.0752475342215,62.25571404870587,12.976973492123438,2.4094046959788704,16.332793642359697,0.277
770.1767396848053,46.142496796579266,29.21054805399099,1.99181519329092,31.03151184394097,0.4642
682.1972156672826,75.4868531850856,23.299267763788812,2.9784567885843822,34.04708040421518,0.226
281.26079304896746,53.27723004388987,31.249734830925192,2.037310127119695,28.81559084774988,0.1945
951.7722460303141,83.74629628090926,23.605422175679134,3.9116074115076165,28.15945618581125,0.2806
488.70205847456225,63.04852829774421,18.410469320762836,3.2592630508374834,12.613433378079826,0.155
367.8666593598688,32.57588449387016,13.323784632993178,7.892555926234612,44.276931028131166,0.344
236.6976273992875,65.57065372452604,21.02214556061135,0.4474108010258053,31.81072085600227,0.0
731.8036488694177,44.506240925901935,13.38256920007133,1.137451011098813,19.739690132196337,0.3768
809.8079256580542,66.17963180116584,16.19139327883944,0.42260715126881987,50.80167511510342,0.2981
214.92904603507054,29.178468889744344,44.556765550284105,5.006729559859006,50.128037407581395,0.85
660.8837524693529,35.49288623055756,25.543624491731652,0.43607421930975665,34.31958140444469,0.5089
403.84619767814416,76.34423553434718,28.61551182767558,6.6915178990089865,24.922533057388026,0.0
780.6555113685049,38.63077342141089,40.57664850580254,4.095509045455422,41.90463628982262,0.5778
356.92978610449234,75.22246751457641,44.844911517174076,4.21606099665227,24.407606788870154,0.1735
821.8439642922193,41.75656530726462,30.395005727063854,4.492756061697554,21.8003965161856,0.5214
548.0618116704836,63.572914603522456,38.43658373654601,1.3665096504496859,46.52573270131633,0.3784
1043.056989863061,66.64903441058986,21.442935851783634,1.5815224249159003,12.016261986047535,0.3815
323.7688497313939,55.759285188703174,20.701038510655188,2.5505385829840375,14.738423551729698,0.0737
506.95971594523263,43.31864060180388,24.094630234809607,4.747971326574811,10.339408701179488,0.3955
302.12616911653015,37.75866258226577,33.53775419357772,1.6809422075217162,17.64715932377131,0.5353
1032.2242564507064,26.991361273745575,33.87670912392846,0.9306538170660899,13.449500435522973,0.6169
989.6054180428829,43.23678407444343,21.033380212730776,7.7609350913474575,59.79011838899593,0.4893
432.14746494364005,64.18976743187699,14.662347344782004,0.1758545184769833,24.44049849770448,0.009
793.9856414307611,81.29828910690895,32.1338689762928,6.421579242688173,17.463400633462363,0.2886
935.4999801810942,77.27226893578313,14.491405176606758,6.304281196600177,22.049812899795896,0.2364
699.6807304395161,70.96388659211816,30.247237788026553,2.377712910760768,56.80627857700673,0.3009
676.6855205204058,72.30684059519791,34.26977448197081,1.0850129280585072,36.00801115121978,0.3191
417.6670618104065,64.89909420855972,34.521402373805806,1.1650291736433873,28.240904815392845,0.2263
283.7924910253093,40.61721145396018,36.371523873085884,5.57945293789754,53.669572895460966,0.5042
1007.494182157994,79.43170184234978,40.55007975479826,5.142452728689389,29.749513527451622,0.4107
1010.3762514469975,65.24393871435004,27.498564718767597,6.261965394011094,26.75042849788479,0.4054
769.7913115459412,58.6264378588264,35.55872163353499,7.499849379192837,20.364126127486777,0.4371
505.1268119438306,31.659368152808867,31.671045737804285,5.535418906132736,28.889841195470574,0.591
514.2886171513949,51.82333262838553,16.53239789291889,1.2468122924115477,25.8342178008463,0.2844
853.3601109832155,52.62149627211558,10.899137570429286,1.9475409341232854,43.865197964907054,0.3637
1007.3992339573194,76.87381657136021,19.95894849869268,6.737549846984916,24.479135233536354,0.3264
998.3777818386055,57.798893211267306,25.50617972181668,1.6744486066736686,38.859987321128074,0.4365
901.8879912718614,47.824032938224576,31.59870805500297,0.5801785356358513,13.294608251598635,0.5039
777.828481538859,83.60801971063955,39.74857656761219,5.626240432338004,19.564457834825717,0.2842
275.72596849554395,31.64323559957894,16.868600084715798,3.2202108439211363,30.37026358056744,0.3186
345.4658426851524,50.352905698716675,14.394242646446699,7.360320420367229,56.84746269543477,0.0725
1008.6987696743713,27.521480510284317,43.72179816160146,5.202040568749292,28.86259928578477,0.6469
745.7861536936309,69.39424724601582,13.78155957817425,0.723351822333286,43.2037060599917,0.2096
208.27734645496668,80.08459313194903,26.74718745375162,7.582852538029286,22.754361121069905,0.0
291.3243885794289,41.80223977302937,30.494730507765567,2.068458109121967,16.351678798661588,0.399
797.1515921972502,76.50050060794726,28.94810473176034,2.697699923250286,12.926830004002507,0.3067
204.55542546159683,42.53309382771387,13.011125496153012,3.2180833094683363,25.27067492713757,0.0
344.7272462757488,79.64620969863492,11.995941990126678,0.409794371234506,17.883051339845398,0.0
693.8604104299275,70.23771421580705,13.691919961136248,3.972123377844839,18.70052240080621,0.1779
822.7056779234239,73.29440661048632,30.49556893554144,0.986547928602338,48.0379654193475,0.3113
786.7651335523404,26.08039333602727,29.05207106720124,3.207762613506814,10.791903547243711,0.5879
401.8423785145038,82.76862142444156,18.180927721286047,2.8056783039366744,37.890506286771725,0.0
840.9612992127823,68.6002595242194,32.322094964595706,6.182720667412027,28.97306902967324,0.3675
413.52417874712006,43.285065723168,38.70236257194773,6.425364093061849,35.32749999542736,0.534
492.859728343341,74.76367989153081,11.455263594630782,1.227303059112704,38.14151186073015,0.0
871.8422646062218,41.891271904895795,27.434548024181485,2.9324094990338097,25.66838472286391,0.5129
784.6696091424932,77.36523037396768,34.12586442359416,2.9868252882546535,24.755443009214265,0.3165
964.3010694447602,31.75482342471622,18.83091744743905,1.2112835514886804,46.67009246674529,0.5246
791.851603070309,67.22115864764774,20.77198168526022,6.387628040409524,53.563849406057855,0.3155
711.4777430019244,57.44190859869462,31.477326604628434,5.657826626683386,19.629081622926392,0.3967
284.30729104528325,30.79206821172645,41.42773527053079,1.5230542903762778,14.880938026757448,0.7795
530.9442227534902,39.51362969553034,38.34735471060148,2.9337752687503924,54.889790319601296,0.5794
438.6821309135529,25.74424217663889,30.409557668485423,0.8464401988521137,27.494773182369933,0.6387
419.59067904117524,53.12607792787035,35.55776012150372,5.0256527767443515,37.565869533140706,0.395
1075.709499277201,43.07591564560002,22.768786457272952,0.9709753963889574,27.977157226000173,0.5081
553.7879522000844,60.90144905786553,32.43379348345652,7.887473348999342,16.290116817302565,0.3261
1002.841899659402,42.83426846251703,26.316355689464494,6.245456597502899,39.4665822473864,0.5072
768.0247633975366,42.99514669041908,16.647764776014633,3.1219083966719605,36.25704258848148,0.425
915.3301731874835,69.5915919238962,34.560839585704,4.6285114582348355,20.14967795955986,0.3988
652.3733837946729,27.888570158701206,29.47626230720877,7.29073452973127,32.59345223261389,0.6094
719.2134961637232,79.17369971151923,22.551755368375698,4.432794243166609,49.847375200782295,0.2064
643.2659244369775,76.13583246347089,41.896871652752075,1.3959878911836414,39.52130515539457,0.3505
375.71868901824007,65.06828099358438,10.732694123935664,3.0296268446492745,14.845866353349741,0.0
850.2069037353548,60.593294206443055,21.05206029373236,6.745158920237963,37.40107486145675,0.3601
452.6951261967702,78.53814988837914,11.99084892221763,5.153704127916943,45.136914964479345,0.0
221.88436978830845,36.11981077172287,36.828456067756946,5.2057950746704025,49.63517028903757,0.6134
780.9250663164511,29.738149731449717,34.57376089398274,6.934571885507913,41.45587893171334,0.6015
359.399611466344,39.370610194572286,21.597327655771096,7.151784459700037,17.632908227039188,0.3512
1046.412725917623,72.67469672201142,33.648201577247555,7.35834057423549,45.50866332950803,0.3993
1058.5357193023287,27.080216003589,23.857802916858244,0.7587935460252488,43.86709230407582,0.5666
1023.3779511984037,59.968410105009376,36.4688826997852,4.353008015704807,11.221344147031662,0.4601
533.1428302299,84.7262509714786,25.896428195784715,5.924076169746549,30.587383379512158,0.0419
213.91095487598068,76.34176563025237,24.429790474108295,6.05541476101611,26.647512348118664,0.0
1035.486706328953,56.28674134261537,42.715547042090535,4.853729615760031,43.47060321268217,0.5256
585.365733485583,28.818454557198542,18.78076849617451,1.3342986814693933,20.806790615546035,0.5136
1069.9893371393027,74.88241086314258,14.21565689987979,6.379364431533315,39.54359614871292,0.3314
1067.2579793803275,60.93871049063263,30.459008964081036,5.760890668119566,55.660298090708615,0.4531
967.708509920624,31.89597982357401,43.92626342994626,0.6890861723922903,49.890118610430385,0.6449
465.00400286262715,30.631437089401373,23.224372480451535,3.71047859739501,56.07288681082652,0.5176
546.5879557417327,79.57760916619554,12.171286727007352,1.3918191961744286,58.9252983466345,0.0
966.0230043651712,65.15201577628471,21.87568435583486,2.699816365703775,10.533506350308139,0.3639
485.2298046406499,74.75720795900534,27.707607901184545,0.14464873764548347,41.13706381887388,0.0951
352.5434720174832,77.73873401693604,15.667305232127479,3.202638947286066,30.641969887945322,0.0
701.1211362125151,59.30634112289933,33.033577631977224,4.399015369249684,52.992724516756084,0.4014
1042.5392967447028,56.04678110530247,44.92122861535702,4.956660742616695,22.590735100456584,0.5401
826.4268170074757,50.82564461925941,25.810881659350535,5.307922761029681,59.051474455753805,0.429
713.0550530804285,44.01679526746716,22.41549948555744,6.69033050481968,40.68539847718736,0.4466
287.45884439369166,51.07575765152271,24.024645839206332,1.7237032582058402,49.676870111441545,0.1183
753.5065040292527,71.43277934380939,14.03011624383204,0.9638545795077436,14.279977641138416,0.2139
1091.048465093837,61.11540586090789,40.914576049917834,6.812297375183405,19.172894237943254,0.5098
326.07561371287164,78.55139739729077,24.518897943247318,1.252902519141199,47.92018365171016,0.0
666.4966871273631,51.602800862751266,23.554604399869447,7.798080650689562,11.09932610196618,0.3831
989.6357647351599,61.425374723125245,33.0891595525666,6.740305835189096,50.84389929468914,0.4283
866.691755978784,62.87845318551932,25.471169732589324,4.007012847116793,10.697450934595572,0.414
827.3141668957412,60.501829738379534,32.68817140827461,7.851371399376202,42.85594195306366,0.4459
832.2356755883983,67.15802638513098,12.150620154577563,0.7790138328640337,28.254696011590294,0.2739
523.5420360977796,39.246008102488375,38.48031703027796,2.424526089400813,40.57474263595996,0.5742
464.232659838044,55.741826652747434,42.91763835077909,5.105795320324892,44.80157034945569,0.4531
928.4250399306623,31.25348816850086,32.70678851557851,2.80005494778543,27.12376095931521,0.5916
929.1020552112627,48.07067965868875,43.40980751005838,7.426980415846335,15.398122405541777,0.5809
980.3650867220933,54.26002411727586,15.300131002948715,0.5250087054225405,13.482293387413282,0.398
1021.9164973008242,64.13345557272835,26.70956663181238,4.3952946564877164,39.44680112812739,0.4008
660.2081589748441,82.0318631551722,31.063235688090653,4.726930139160916,36.032767686705576,0.2049
651.3646652184797,61.039063992901355,30.360782659741535,5.221824990217793,47.110050456056626,0.3721
918.4656610700977,69.61563497059359,24.051162268116514,2.0453297866545155,35.486775500196856,0.3655
784.9675376999886,55.37596356971217,21.83295432781915,2.9165314201589156,31.122289501543957,0.3985
831.770189531933,63.04624188257988,14.438840789264658,6.749444237319821,29.904358911811542,0.312
916.2134024924909,29.255932968026407,23.710985769679738,1.5595421517612786,11.322345129883374,0.5576
1001.0048076358097,40.26349485051082,15.693128528691979,6.614942777386896,26.777860084832856,0.4307
504.19564116638225,46.711185592308325,35.70279867722765,4.501243383221939,58.80100787622471,0.4865
538.0246573759496,53.349601300390816,17.30908274231065,6.097500089552657,53.67777881135444,0.2608
284.5837458567821,27.738924730143026,12.049785684958685,5.708858930107772,26.468903351710885,0.3208
720.4521268965566,33.401445853199064,29.3328148236032,1.660091963079032,39.38977025331861,0.5633
232.34804641706788,41.60885846747834,30.833040645179057,4.550501891470983,52.3648372767747,0.3463
619.0382163192141,83.29196145406304,40.516957144817695,6.941785222440739,32.063716837503435,0.2571
688.380171236819,44.88082042618305,30.194356434618864,3.4569298944154347,10.897893187507549,0.493
457.88712691545595,53.92246348672495,22.091829880320603,7.732726161786534,13.725523090932004,0.2566
731.7499345121097,36.76586276430358,38.10541585342122,3.6177208008137445,35.51963606743533,0.6108
227.4502249451445,61.6468042645461,28.909761261559737,1.1422850933430775,58.47196878379392,0.0
233.61336987429297,41.84099293095846,12.77480996209171,3.115477440621386,44.66047711094339,0.0
940.3405045936925,37.419554706305604,29.804769610963632,7.613619251124297,13.545809571928476,0.5497
524.1715772701366,55.99435770675875,41.780649089758185,2.557766794718834,19.46804378959314,0.4581
314.3544613866963,25.33034794962525,23.87094189243772,6.944785278936503,48.5661571608425,0.5689
670.0189340493239,25.45984195895352,20.371403066493002,7.050005453455118,52.071987997812236,0.565
892.9941977887497,38.14412854611147,15.021430995630702,2.8014921946556886,40.884729309429545,0.4707
394.2389247471589,27.203281750049268,15.300593267737506,0.666061264405057,42.22115848149083,0.4668
760.6014282371002,31.48154524784148,25.14700195196366,5.796463273270546,11.416872519169232,0.5759
276.8127184943912,45.331638960325094,30.848793845653535,2.492098392111888,51.426512979075426,0.3339
246.51354905174693,73.15514077478878,12.82153918093606,6.263388914060579,49.413760408541485,0.0
678.2191684113332,59.32291860215805,42.8849006158808,3.541238786083465,22.951757205167358,0.486
686.5716094490958,55.76006355738498,36.42967661058186,3.8821339387409726,45.43383599827535,0.4454
773.6869113483859,42.6093293924873,30.531837139928193,6.2232752539882945,20.742730321249905,0.504
853.4822003503954,80.90522316596898,38.99535348286468,3.058906648493023,12.016508052575649,0.344
1078.2668715162813,48.8209024742315,12.806536488423966,3.5450187625833163,20.056827129518865,0.4207
664.6703134710758,30.225566007746288,26.689360720659355,3.009523750156977,18.931443837714973,0.5716
490.6608256471214,62.02399096706807,32.053259440158214,2.9387241222182396,26.88739983674236,0.2712
